Epoch,Batch,Loss,Valid Samples,Learning Rate,Key-Value Pair Counts
1,10,2.2954,1024,0.000120,10 pairs: 1024 images;
1,20,2.2877,1024,0.000120,10 pairs: 1021 images; 4 pairs: 1 images;
134,40,1.7036,1024,0.001366,10 pairs: 17 images; 8 pairs: 26 images; 6 pairs: 86 images; 4 pairs: 173 images; 2 pairs: 718 images;
135,10,1.6927,1024,0.001332,10 pairs: 9 images; 8 pairs: 36 images; 6 pairs: 94 images; 4 pairs: 188 images; 2 pairs: 696 images;
135,20,1.6868,1024,0.001332,10 pairs: 14 images; 8 pairs: 16 images; 6 pairs: 75 images; 4 pairs: 205 images; 2 pairs: 714 images;
135,30,1.6949,1024,0.001332,10 pairs: 13 images; 8 pairs: 37 images; 6 pairs: 78 images; 4 pairs: 229 images; 2 pairs: 667 images;
135,40,1.7061,1024,0.001332,10 pairs: 9 images; 8 pairs: 34 images; 6 pairs: 90 images; 4 pairs: 202 images; 2 pairs: 689 images;
136,10,1.7054,1024,0.001299,10 pairs: 8 images; 8 pairs: 35 images; 6 pairs: 88 images; 4 pairs: 203 images; 2 pairs: 689 images;
136,20,1.6982,1024,0.001299,10 pairs: 13 images; 8 pairs: 43 images; 6 pairs: 92 images; 4 pairs: 211 images; 2 pairs: 663 images;
136,30,1.6996,1024,0.001299,10 pairs: 12 images; 8 pairs: 27 images; 6 pairs: 87 images; 4 pairs: 192 images; 2 pairs: 705 images;
136,40,1.6923,1024,0.001299,10 pairs: 11 images; 8 pairs: 33 images; 6 pairs: 81 images; 4 pairs: 179 images; 2 pairs: 720 images;
137,10,1.7049,1024,0.001265,10 pairs: 16 images; 8 pairs: 25 images; 6 pairs: 73 images; 4 pairs: 194 images; 2 pairs: 716 images;
137,20,1.7125,1024,0.001265,10 pairs: 8 images; 8 pairs: 34 images; 6 pairs: 93 images; 4 pairs: 187 images; 2 pairs: 701 images;
137,30,1.6959,1024,0.001265,10 pairs: 14 images; 8 pairs: 24 images; 6 pairs: 90 images; 4 pairs: 186 images; 2 pairs: 709 images;
137,40,1.7227,1024,0.001265,10 pairs: 13 images; 8 pairs: 30 images; 6 pairs: 89 images; 4 pairs: 206 images; 2 pairs: 686 images;
138,10,1.7253,1024,0.001232,10 pairs: 8 images; 8 pairs: 42 images; 6 pairs: 87 images; 4 pairs: 225 images; 2 pairs: 660 images;
138,20,1.7157,1024,0.001232,10 pairs: 15 images; 8 pairs: 34 images; 6 pairs: 101 images; 4 pairs: 167 images; 2 pairs: 707 images;
138,30,1.6911,1024,0.001232,10 pairs: 15 images; 8 pairs: 32 images; 6 pairs: 84 images; 4 pairs: 198 images; 2 pairs: 694 images;
138,40,1.7117,1024,0.001232,10 pairs: 10 images; 8 pairs: 28 images; 6 pairs: 89 images; 4 pairs: 212 images; 2 pairs: 685 images;
139,10,1.6920,1024,0.001199,10 pairs: 16 images; 8 pairs: 31 images; 6 pairs: 97 images; 4 pairs: 184 images; 2 pairs: 696 images;
139,20,1.7081,1024,0.001199,10 pairs: 3 images; 8 pairs: 33 images; 6 pairs: 85 images; 4 pairs: 209 images; 2 pairs: 694 images;
139,30,1.6847,1024,0.001199,10 pairs: 9 images; 8 pairs: 26 images; 6 pairs: 86 images; 4 pairs: 196 images; 2 pairs: 706 images;
139,40,1.7050,1024,0.001199,10 pairs: 14 images; 8 pairs: 31 images; 6 pairs: 69 images; 4 pairs: 213 images; 2 pairs: 695 images;
140,10,1.6956,1024,0.001166,10 pairs: 9 images; 8 pairs: 39 images; 6 pairs: 84 images; 4 pairs: 192 images; 2 pairs: 700 images;
140,20,1.6979,1024,0.001166,10 pairs: 9 images; 8 pairs: 29 images; 6 pairs: 82 images; 4 pairs: 220 images; 2 pairs: 684 images;
140,30,1.6907,1024,0.001166,10 pairs: 16 images; 8 pairs: 28 images; 6 pairs: 89 images; 4 pairs: 201 images; 2 pairs: 689 images;
140,40,1.6857,1024,0.001166,10 pairs: 13 images; 8 pairs: 28 images; 6 pairs: 85 images; 4 pairs: 192 images; 2 pairs: 706 images;
141,10,1.7133,1024,0.001133,10 pairs: 11 images; 8 pairs: 26 images; 6 pairs: 92 images; 4 pairs: 196 images; 2 pairs: 698 images;
141,20,1.7001,1024,0.001133,10 pairs: 6 images; 8 pairs: 42 images; 6 pairs: 77 images; 4 pairs: 201 images; 2 pairs: 698 images;
141,30,1.7006,1024,0.001133,10 pairs: 16 images; 8 pairs: 30 images; 6 pairs: 86 images; 4 pairs: 201 images; 2 pairs: 691 images;
141,40,1.7049,1024,0.001133,10 pairs: 13 images; 8 pairs: 26 images; 6 pairs: 98 images; 4 pairs: 199 images; 2 pairs: 688 images;
142,10,1.7217,1024,0.001101,10 pairs: 14 images; 8 pairs: 39 images; 6 pairs: 84 images; 4 pairs: 200 images; 2 pairs: 687 images;
142,20,1.6992,1024,0.001101,10 pairs: 7 images; 8 pairs: 36 images; 6 pairs: 79 images; 4 pairs: 205 images; 2 pairs: 697 images;
142,30,1.6884,1024,0.001101,10 pairs: 12 images; 8 pairs: 40 images; 6 pairs: 59 images; 4 pairs: 205 images; 2 pairs: 708 images;
142,40,1.7091,1024,0.001101,10 pairs: 11 images; 8 pairs: 36 images; 6 pairs: 68 images; 4 pairs: 211 images; 2 pairs: 698 images;
143,10,1.6980,1024,0.001069,10 pairs: 15 images; 8 pairs: 29 images; 6 pairs: 94 images; 4 pairs: 195 images; 2 pairs: 691 images;
143,20,1.6898,1024,0.001069,10 pairs: 7 images; 8 pairs: 34 images; 6 pairs: 79 images; 4 pairs: 212 images; 2 pairs: 692 images;
143,30,1.6924,1024,0.001069,10 pairs: 9 images; 8 pairs: 33 images; 6 pairs: 100 images; 4 pairs: 175 images; 2 pairs: 703 images;
143,40,1.6878,1024,0.001069,10 pairs: 11 images; 8 pairs: 30 images; 6 pairs: 89 images; 4 pairs: 176 images; 2 pairs: 716 images;
144,10,1.6725,1024,0.001036,10 pairs: 14 images; 8 pairs: 29 images; 6 pairs: 74 images; 4 pairs: 207 images; 2 pairs: 700 images;
144,20,1.6884,1024,0.001036,10 pairs: 18 images; 8 pairs: 29 images; 6 pairs: 88 images; 4 pairs: 199 images; 2 pairs: 690 images;
144,30,1.7004,1024,0.001036,10 pairs: 14 images; 8 pairs: 27 images; 6 pairs: 79 images; 4 pairs: 182 images; 2 pairs: 719 images;
144,40,1.7107,1024,0.001036,10 pairs: 11 images; 8 pairs: 27 images; 6 pairs: 90 images; 4 pairs: 190 images; 2 pairs: 704 images;
145,10,1.6750,1024,0.001005,10 pairs: 12 images; 8 pairs: 29 images; 6 pairs: 81 images; 4 pairs: 190 images; 2 pairs: 712 images;
145,20,1.7015,1024,0.001005,10 pairs: 16 images; 8 pairs: 32 images; 6 pairs: 97 images; 4 pairs: 183 images; 2 pairs: 694 images;
145,30,1.7121,1024,0.001005,10 pairs: 8 images; 8 pairs: 27 images; 6 pairs: 94 images; 4 pairs: 210 images; 2 pairs: 683 images;
145,40,1.6878,1024,0.001005,10 pairs: 16 images; 8 pairs: 26 images; 6 pairs: 82 images; 4 pairs: 191 images; 2 pairs: 709 images;
146,10,1.6898,1024,0.000973,10 pairs: 9 images; 8 pairs: 38 images; 6 pairs: 93 images; 4 pairs: 191 images; 2 pairs: 692 images;
146,20,1.6900,1024,0.000973,10 pairs: 12 images; 8 pairs: 25 images; 6 pairs: 92 images; 4 pairs: 165 images; 2 pairs: 729 images;
146,30,1.6977,1024,0.000973,10 pairs: 10 images; 8 pairs: 23 images; 6 pairs: 78 images; 4 pairs: 183 images; 2 pairs: 729 images;
146,40,1.6974,1024,0.000973,10 pairs: 15 images; 8 pairs: 31 images; 6 pairs: 80 images; 4 pairs: 180 images; 2 pairs: 718 images;
147,10,1.6948,1024,0.000942,10 pairs: 18 images; 8 pairs: 26 images; 6 pairs: 89 images; 4 pairs: 201 images; 2 pairs: 688 images;
147,20,1.6993,1024,0.000942,10 pairs: 12 images; 8 pairs: 30 images; 6 pairs: 94 images; 4 pairs: 198 images; 2 pairs: 688 images;
147,30,1.6964,1024,0.000942,10 pairs: 7 images; 8 pairs: 38 images; 6 pairs: 66 images; 4 pairs: 223 images; 2 pairs: 689 images;
147,40,1.6493,1024,0.000942,10 pairs: 11 images; 8 pairs: 28 images; 6 pairs: 79 images; 4 pairs: 187 images; 2 pairs: 718 images;
148,10,1.6838,1024,0.000910,10 pairs: 12 images; 8 pairs: 28 images; 6 pairs: 95 images; 4 pairs: 191 images; 2 pairs: 698 images;
148,20,1.6920,1024,0.000910,10 pairs: 9 images; 8 pairs: 28 images; 6 pairs: 75 images; 4 pairs: 194 images; 2 pairs: 718 images;
148,30,1.6707,1024,0.000910,10 pairs: 13 images; 8 pairs: 24 images; 6 pairs: 79 images; 4 pairs: 196 images; 2 pairs: 712 images;
148,40,1.7083,1024,0.000910,10 pairs: 8 images; 8 pairs: 38 images; 6 pairs: 82 images; 4 pairs: 188 images; 2 pairs: 706 images;
149,10,1.6959,1024,0.000880,10 pairs: 16 images; 8 pairs: 37 images; 6 pairs: 86 images; 4 pairs: 209 images; 2 pairs: 674 images;
149,20,1.6780,1024,0.000880,10 pairs: 11 images; 8 pairs: 40 images; 6 pairs: 69 images; 4 pairs: 193 images; 2 pairs: 711 images;
149,30,1.7046,1024,0.000880,10 pairs: 10 images; 8 pairs: 28 images; 6 pairs: 93 images; 4 pairs: 202 images; 2 pairs: 689 images;
149,40,1.6892,1024,0.000880,10 pairs: 14 images; 8 pairs: 25 images; 6 pairs: 78 images; 4 pairs: 202 images; 2 pairs: 705 images;
150,10,1.6925,1024,0.000849,10 pairs: 5 images; 8 pairs: 36 images; 6 pairs: 83 images; 4 pairs: 201 images; 2 pairs: 698 images;
150,20,1.6782,1024,0.000849,10 pairs: 14 images; 8 pairs: 33 images; 6 pairs: 78 images; 4 pairs: 192 images; 2 pairs: 707 images;
150,30,1.6782,1024,0.000849,10 pairs: 7 images; 8 pairs: 28 images; 6 pairs: 77 images; 4 pairs: 208 images; 2 pairs: 704 images;
150,40,1.6674,1024,0.000849,10 pairs: 6 images; 8 pairs: 32 images; 6 pairs: 76 images; 4 pairs: 197 images; 2 pairs: 712 images;
151,10,1.6744,1024,0.000819,10 pairs: 15 images; 8 pairs: 26 images; 6 pairs: 87 images; 4 pairs: 181 images; 2 pairs: 714 images;
151,20,1.6719,1024,0.000819,10 pairs: 11 images; 8 pairs: 31 images; 6 pairs: 87 images; 4 pairs: 169 images; 2 pairs: 725 images;
151,30,1.6925,1024,0.000819,10 pairs: 17 images; 8 pairs: 31 images; 6 pairs: 73 images; 4 pairs: 200 images; 2 pairs: 703 images;
151,40,1.6749,1024,0.000819,10 pairs: 10 images; 8 pairs: 33 images; 6 pairs: 81 images; 4 pairs: 198 images; 2 pairs: 702 images;
152,10,1.6897,1024,0.000789,10 pairs: 12 images; 8 pairs: 42 images; 6 pairs: 73 images; 4 pairs: 188 images; 2 pairs: 707 images;
152,20,1.6984,1024,0.000789,10 pairs: 11 images; 8 pairs: 27 images; 6 pairs: 80 images; 4 pairs: 213 images; 2 pairs: 693 images;
152,30,1.7019,1024,0.000789,10 pairs: 12 images; 8 pairs: 23 images; 6 pairs: 75 images; 4 pairs: 198 images; 2 pairs: 716 images;
152,40,1.6876,1024,0.000789,10 pairs: 11 images; 8 pairs: 30 images; 6 pairs: 80 images; 4 pairs: 182 images; 2 pairs: 720 images;
153,10,1.6720,1024,0.000760,10 pairs: 10 images; 8 pairs: 44 images; 6 pairs: 77 images; 4 pairs: 192 images; 2 pairs: 701 images;
153,20,1.6931,1024,0.000760,10 pairs: 11 images; 8 pairs: 29 images; 6 pairs: 86 images; 4 pairs: 175 images; 2 pairs: 723 images;
153,30,1.6949,1024,0.000760,10 pairs: 12 images; 8 pairs: 34 images; 6 pairs: 81 images; 4 pairs: 199 images; 2 pairs: 698 images;
153,40,1.6880,1024,0.000760,10 pairs: 7 images; 8 pairs: 28 images; 6 pairs: 100 images; 4 pairs: 171 images; 2 pairs: 718 images;
154,10,1.6864,1024,0.000731,10 pairs: 22 images; 8 pairs: 18 images; 6 pairs: 90 images; 4 pairs: 181 images; 2 pairs: 713 images;
154,20,1.6991,1024,0.000731,10 pairs: 17 images; 8 pairs: 31 images; 6 pairs: 64 images; 4 pairs: 190 images; 2 pairs: 722 images;
154,30,1.6949,1024,0.000731,10 pairs: 8 images; 8 pairs: 35 images; 6 pairs: 84 images; 4 pairs: 192 images; 2 pairs: 705 images;
154,40,1.6838,1024,0.000731,10 pairs: 6 images; 8 pairs: 28 images; 6 pairs: 78 images; 4 pairs: 199 images; 2 pairs: 713 images;
155,10,1.6770,1024,0.000702,10 pairs: 11 images; 8 pairs: 30 images; 6 pairs: 76 images; 4 pairs: 197 images; 2 pairs: 709 images;
155,20,1.6739,1024,0.000702,10 pairs: 11 images; 8 pairs: 30 images; 6 pairs: 74 images; 4 pairs: 188 images; 2 pairs: 720 images;
155,30,1.6756,1024,0.000702,10 pairs: 8 images; 8 pairs: 26 images; 6 pairs: 82 images; 4 pairs: 195 images; 2 pairs: 712 images;
155,40,1.6986,1024,0.000702,10 pairs: 15 images; 8 pairs: 32 images; 6 pairs: 78 images; 4 pairs: 186 images; 2 pairs: 713 images;
156,10,1.7007,1024,0.000674,10 pairs: 14 images; 8 pairs: 25 images; 6 pairs: 83 images; 4 pairs: 200 images; 2 pairs: 701 images;
156,20,1.7100,1024,0.000674,10 pairs: 11 images; 8 pairs: 42 images; 6 pairs: 88 images; 4 pairs: 179 images; 2 pairs: 704 images;
156,30,1.6799,1024,0.000674,10 pairs: 9 images; 8 pairs: 24 images; 6 pairs: 82 images; 4 pairs: 191 images; 2 pairs: 717 images;
156,40,1.6802,1024,0.000674,10 pairs: 12 images; 8 pairs: 35 images; 6 pairs: 75 images; 4 pairs: 164 images; 2 pairs: 738 images;
157,10,1.6780,1024,0.000646,10 pairs: 11 images; 8 pairs: 33 images; 6 pairs: 82 images; 4 pairs: 179 images; 2 pairs: 719 images;
157,20,1.7002,1024,0.000646,10 pairs: 10 images; 8 pairs: 31 images; 6 pairs: 69 images; 4 pairs: 211 images; 2 pairs: 703 images;
157,30,1.6867,1024,0.000646,10 pairs: 6 images; 8 pairs: 22 images; 6 pairs: 90 images; 4 pairs: 188 images; 2 pairs: 715 images;
157,40,1.6753,1024,0.000646,10 pairs: 6 images; 8 pairs: 28 images; 6 pairs: 90 images; 4 pairs: 180 images; 2 pairs: 720 images;
158,10,1.6844,1024,0.000618,10 pairs: 12 images; 8 pairs: 22 images; 6 pairs: 75 images; 4 pairs: 182 images; 2 pairs: 733 images;
158,20,1.6716,1024,0.000618,10 pairs: 11 images; 8 pairs: 28 images; 6 pairs: 69 images; 4 pairs: 206 images; 2 pairs: 709 images;
158,30,1.6933,1024,0.000618,10 pairs: 11 images; 8 pairs: 33 images; 6 pairs: 91 images; 4 pairs: 198 images; 2 pairs: 689 images;
158,40,1.6880,1024,0.000618,10 pairs: 13 images; 8 pairs: 38 images; 6 pairs: 73 images; 4 pairs: 171 images; 2 pairs: 729 images;
159,10,1.6661,1024,0.000591,10 pairs: 11 images; 8 pairs: 31 images; 6 pairs: 74 images; 4 pairs: 196 images; 2 pairs: 712 images;
159,20,1.6573,1024,0.000591,10 pairs: 6 images; 8 pairs: 23 images; 6 pairs: 81 images; 4 pairs: 194 images; 2 pairs: 720 images;
159,30,1.6750,1024,0.000591,10 pairs: 11 images; 8 pairs: 24 images; 6 pairs: 82 images; 4 pairs: 170 images; 2 pairs: 737 images;
159,40,1.6994,1024,0.000591,10 pairs: 10 images; 8 pairs: 34 images; 6 pairs: 73 images; 4 pairs: 205 images; 2 pairs: 701 images;
160,10,1.6721,1024,0.000565,10 pairs: 7 images; 8 pairs: 27 images; 6 pairs: 70 images; 4 pairs: 191 images; 2 pairs: 729 images;
160,20,1.6871,1024,0.000565,10 pairs: 9 images; 8 pairs: 28 images; 6 pairs: 65 images; 4 pairs: 205 images; 2 pairs: 716 images;
160,30,1.6630,1024,0.000565,10 pairs: 12 images; 8 pairs: 27 images; 6 pairs: 75 images; 4 pairs: 185 images; 2 pairs: 724 images;
160,40,1.6823,1024,0.000565,10 pairs: 11 images; 8 pairs: 23 images; 6 pairs: 75 images; 4 pairs: 185 images; 2 pairs: 729 images;
161,10,1.6812,1024,0.000539,10 pairs: 10 images; 8 pairs: 27 images; 6 pairs: 59 images; 4 pairs: 187 images; 2 pairs: 740 images;
161,20,1.6905,1024,0.000539,10 pairs: 12 images; 8 pairs: 32 images; 6 pairs: 98 images; 4 pairs: 160 images; 2 pairs: 721 images;
161,30,1.6874,1024,0.000539,10 pairs: 17 images; 8 pairs: 31 images; 6 pairs: 80 images; 4 pairs: 184 images; 2 pairs: 710 images;
161,40,1.6691,1024,0.000539,10 pairs: 8 images; 8 pairs: 37 images; 6 pairs: 73 images; 4 pairs: 202 images; 2 pairs: 703 images;
162,10,1.6911,1024,0.000513,10 pairs: 14 images; 8 pairs: 28 images; 6 pairs: 77 images; 4 pairs: 196 images; 2 pairs: 708 images;
162,20,1.6767,1024,0.000513,10 pairs: 5 images; 8 pairs: 38 images; 6 pairs: 83 images; 4 pairs: 203 images; 2 pairs: 695 images;
162,30,1.6737,1024,0.000513,10 pairs: 11 images; 8 pairs: 25 images; 6 pairs: 75 images; 4 pairs: 186 images; 2 pairs: 727 images;
162,40,1.6850,1024,0.000513,10 pairs: 11 images; 8 pairs: 22 images; 6 pairs: 92 images; 4 pairs: 199 images; 2 pairs: 696 images;
163,10,1.6705,1024,0.000488,10 pairs: 11 images; 8 pairs: 30 images; 6 pairs: 64 images; 4 pairs: 182 images; 2 pairs: 735 images;
163,20,1.6822,1024,0.000488,10 pairs: 9 images; 8 pairs: 32 images; 6 pairs: 71 images; 4 pairs: 205 images; 2 pairs: 707 images;
163,30,1.6742,1024,0.000488,10 pairs: 10 images; 8 pairs: 26 images; 6 pairs: 80 images; 4 pairs: 190 images; 2 pairs: 716 images;
163,40,1.6748,1024,0.000488,10 pairs: 12 images; 8 pairs: 25 images; 6 pairs: 79 images; 4 pairs: 206 images; 2 pairs: 700 images;
164,10,1.6936,1024,0.000463,10 pairs: 10 images; 8 pairs: 41 images; 6 pairs: 81 images; 4 pairs: 181 images; 2 pairs: 710 images;
164,20,1.6927,1024,0.000463,10 pairs: 7 images; 8 pairs: 21 images; 6 pairs: 86 images; 4 pairs: 177 images; 2 pairs: 733 images;
164,30,1.6642,1024,0.000463,10 pairs: 17 images; 8 pairs: 21 images; 6 pairs: 68 images; 4 pairs: 178 images; 2 pairs: 738 images;
164,40,1.6673,1024,0.000463,10 pairs: 8 images; 8 pairs: 36 images; 6 pairs: 80 images; 4 pairs: 168 images; 2 pairs: 730 images;
165,10,1.6747,1024,0.000439,10 pairs: 12 images; 8 pairs: 34 images; 6 pairs: 84 images; 4 pairs: 173 images; 2 pairs: 719 images;
165,20,1.6833,1024,0.000439,10 pairs: 7 images; 8 pairs: 24 images; 6 pairs: 69 images; 4 pairs: 195 images; 2 pairs: 729 images;
165,30,1.6978,1024,0.000439,10 pairs: 4 images; 8 pairs: 29 images; 6 pairs: 78 images; 4 pairs: 184 images; 2 pairs: 726 images;
165,40,1.6707,1024,0.000439,10 pairs: 13 images; 8 pairs: 37 images; 6 pairs: 77 images; 4 pairs: 177 images; 2 pairs: 719 images;
166,10,1.6545,1024,0.000416,10 pairs: 6 images; 8 pairs: 29 images; 6 pairs: 79 images; 4 pairs: 188 images; 2 pairs: 720 images;
166,20,1.6591,1024,0.000416,10 pairs: 12 images; 8 pairs: 34 images; 6 pairs: 61 images; 4 pairs: 182 images; 2 pairs: 734 images;
166,30,1.6658,1024,0.000416,10 pairs: 8 images; 8 pairs: 31 images; 6 pairs: 80 images; 4 pairs: 199 images; 2 pairs: 706 images;
166,40,1.6573,1024,0.000416,10 pairs: 17 images; 8 pairs: 28 images; 6 pairs: 66 images; 4 pairs: 182 images; 2 pairs: 731 images;
167,10,1.6912,1024,0.000393,10 pairs: 15 images; 8 pairs: 41 images; 6 pairs: 83 images; 4 pairs: 155 images; 2 pairs: 727 images;
167,20,1.6716,1024,0.000393,10 pairs: 14 images; 8 pairs: 35 images; 6 pairs: 83 images; 4 pairs: 163 images; 2 pairs: 727 images;
167,30,1.6866,1024,0.000393,10 pairs: 8 images; 8 pairs: 24 images; 6 pairs: 91 images; 4 pairs: 191 images; 2 pairs: 708 images;
167,40,1.6918,1024,0.000393,10 pairs: 17 images; 8 pairs: 32 images; 6 pairs: 85 images; 4 pairs: 198 images; 2 pairs: 691 images;
168,10,1.6615,1024,0.000370,10 pairs: 14 images; 8 pairs: 33 images; 6 pairs: 73 images; 4 pairs: 173 images; 2 pairs: 731 images;
168,20,1.6673,1024,0.000370,10 pairs: 9 images; 8 pairs: 39 images; 6 pairs: 78 images; 4 pairs: 186 images; 2 pairs: 710 images;
168,30,1.6565,1024,0.000370,10 pairs: 8 images; 8 pairs: 25 images; 6 pairs: 85 images; 4 pairs: 162 images; 2 pairs: 744 images;
168,40,1.6618,1024,0.000370,10 pairs: 8 images; 8 pairs: 19 images; 6 pairs: 85 images; 4 pairs: 172 images; 2 pairs: 740 images;
169,10,1.6557,1024,0.000349,10 pairs: 10 images; 8 pairs: 24 images; 6 pairs: 75 images; 4 pairs: 187 images; 2 pairs: 727 images;
169,20,1.6781,1024,0.000349,10 pairs: 12 images; 8 pairs: 24 images; 6 pairs: 61 images; 4 pairs: 186 images; 2 pairs: 740 images;
169,30,1.6730,1024,0.000349,10 pairs: 16 images; 8 pairs: 31 images; 6 pairs: 71 images; 4 pairs: 176 images; 2 pairs: 730 images;
169,40,1.6768,1024,0.000349,10 pairs: 10 images; 8 pairs: 28 images; 6 pairs: 79 images; 4 pairs: 204 images; 2 pairs: 703 images;
170,10,1.6592,1024,0.000327,10 pairs: 7 images; 8 pairs: 30 images; 6 pairs: 95 images; 4 pairs: 182 images; 2 pairs: 709 images;
170,20,1.6696,1024,0.000327,10 pairs: 12 images; 8 pairs: 31 images; 6 pairs: 70 images; 4 pairs: 208 images; 2 pairs: 702 images;
170,30,1.6506,1024,0.000327,10 pairs: 14 images; 8 pairs: 22 images; 6 pairs: 62 images; 4 pairs: 181 images; 2 pairs: 743 images;
170,40,1.6966,1024,0.000327,10 pairs: 10 images; 8 pairs: 20 images; 6 pairs: 89 images; 4 pairs: 191 images; 2 pairs: 714 images;
171,10,1.6777,1024,0.000307,10 pairs: 17 images; 8 pairs: 36 images; 6 pairs: 87 images; 4 pairs: 162 images; 2 pairs: 722 images;
171,20,1.6849,1024,0.000307,10 pairs: 17 images; 8 pairs: 27 images; 6 pairs: 80 images; 4 pairs: 173 images; 2 pairs: 727 images;
171,30,1.6718,1024,0.000307,10 pairs: 12 images; 8 pairs: 26 images; 6 pairs: 74 images; 4 pairs: 201 images; 2 pairs: 711 images;
171,40,1.6561,1024,0.000307,10 pairs: 18 images; 8 pairs: 21 images; 6 pairs: 86 images; 4 pairs: 187 images; 2 pairs: 712 images;
172,10,1.6813,1024,0.000286,10 pairs: 20 images; 8 pairs: 25 images; 6 pairs: 84 images; 4 pairs: 174 images; 2 pairs: 719 images;
172,20,1.6651,1024,0.000286,10 pairs: 13 images; 8 pairs: 28 images; 6 pairs: 83 images; 4 pairs: 193 images; 2 pairs: 706 images;
172,30,1.6600,1024,0.000286,10 pairs: 12 images; 8 pairs: 24 images; 6 pairs: 93 images; 4 pairs: 182 images; 2 pairs: 712 images;
172,40,1.6653,1024,0.000286,10 pairs: 14 images; 8 pairs: 29 images; 6 pairs: 75 images; 4 pairs: 179 images; 2 pairs: 725 images;
173,10,1.6881,1024,0.000267,10 pairs: 13 images; 8 pairs: 33 images; 6 pairs: 71 images; 4 pairs: 186 images; 2 pairs: 721 images;
173,20,1.6887,1024,0.000267,10 pairs: 12 images; 8 pairs: 23 images; 6 pairs: 85 images; 4 pairs: 177 images; 2 pairs: 727 images;
173,30,1.6679,1024,0.000267,10 pairs: 10 images; 8 pairs: 24 images; 6 pairs: 76 images; 4 pairs: 201 images; 2 pairs: 713 images;
173,40,1.6633,1024,0.000267,10 pairs: 11 images; 8 pairs: 25 images; 6 pairs: 71 images; 4 pairs: 187 images; 2 pairs: 730 images;
174,10,1.6651,1024,0.000248,10 pairs: 10 images; 8 pairs: 30 images; 6 pairs: 78 images; 4 pairs: 195 images; 2 pairs: 711 images;
174,20,1.6744,1024,0.000248,10 pairs: 12 images; 8 pairs: 30 images; 6 pairs: 79 images; 4 pairs: 176 images; 2 pairs: 726 images;
174,30,1.6822,1024,0.000248,10 pairs: 14 images; 8 pairs: 34 images; 6 pairs: 83 images; 4 pairs: 182 images; 2 pairs: 709 images;
174,40,1.6603,1024,0.000248,10 pairs: 9 images; 8 pairs: 19 images; 6 pairs: 95 images; 4 pairs: 183 images; 2 pairs: 718 images;
175,10,1.6605,1024,0.000230,10 pairs: 13 images; 8 pairs: 32 images; 6 pairs: 67 images; 4 pairs: 177 images; 2 pairs: 735 images;
175,20,1.6753,1024,0.000230,10 pairs: 10 images; 8 pairs: 31 images; 6 pairs: 69 images; 4 pairs: 192 images; 2 pairs: 722 images;
175,30,1.6618,1024,0.000230,10 pairs: 9 images; 8 pairs: 29 images; 6 pairs: 87 images; 4 pairs: 194 images; 2 pairs: 704 images;
175,40,1.6799,1024,0.000230,10 pairs: 16 images; 8 pairs: 20 images; 6 pairs: 86 images; 4 pairs: 173 images; 2 pairs: 729 images;
176,10,1.6640,1024,0.000212,10 pairs: 13 images; 8 pairs: 28 images; 6 pairs: 74 images; 4 pairs: 191 images; 2 pairs: 718 images;
176,20,1.6737,1024,0.000212,10 pairs: 9 images; 8 pairs: 32 images; 6 pairs: 79 images; 4 pairs: 191 images; 2 pairs: 713 images;
176,30,1.6655,1024,0.000212,10 pairs: 7 images; 8 pairs: 37 images; 6 pairs: 73 images; 4 pairs: 176 images; 2 pairs: 731 images;
176,40,1.6511,1024,0.000212,10 pairs: 10 images; 8 pairs: 33 images; 6 pairs: 72 images; 4 pairs: 164 images; 2 pairs: 745 images;
177,10,1.6853,1024,0.000195,10 pairs: 14 images; 8 pairs: 35 images; 6 pairs: 57 images; 4 pairs: 187 images; 2 pairs: 731 images;
177,20,1.6830,1024,0.000195,10 pairs: 13 images; 8 pairs: 29 images; 6 pairs: 92 images; 4 pairs: 160 images; 2 pairs: 729 images;
177,30,1.6791,1024,0.000195,10 pairs: 17 images; 8 pairs: 30 images; 6 pairs: 81 images; 4 pairs: 174 images; 2 pairs: 721 images;
177,40,1.6598,1024,0.000195,10 pairs: 14 images; 8 pairs: 30 images; 6 pairs: 76 images; 4 pairs: 181 images; 2 pairs: 723 images;
178,10,1.6504,1024,0.000179,10 pairs: 20 images; 8 pairs: 22 images; 6 pairs: 78 images; 4 pairs: 169 images; 2 pairs: 734 images;
178,20,1.6487,1024,0.000179,10 pairs: 6 images; 8 pairs: 32 images; 6 pairs: 78 images; 4 pairs: 168 images; 2 pairs: 739 images;
178,30,1.6635,1024,0.000179,10 pairs: 13 images; 8 pairs: 24 images; 6 pairs: 95 images; 4 pairs: 183 images; 2 pairs: 708 images;
178,40,1.6794,1024,0.000179,10 pairs: 8 images; 8 pairs: 22 images; 6 pairs: 93 images; 4 pairs: 193 images; 2 pairs: 708 images;
179,10,1.6778,1024,0.000164,10 pairs: 8 images; 8 pairs: 33 images; 6 pairs: 89 images; 4 pairs: 189 images; 2 pairs: 705 images;
179,20,1.6426,1024,0.000164,10 pairs: 10 images; 8 pairs: 30 images; 6 pairs: 62 images; 4 pairs: 154 images; 2 pairs: 767 images;
179,30,1.6757,1024,0.000164,10 pairs: 12 images; 8 pairs: 35 images; 6 pairs: 75 images; 4 pairs: 190 images; 2 pairs: 712 images;
